Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2018-09-24,1051.32,1062.8,1043.85,1061.43
2018-09-25,1062.1,1069.02,1052.27,1061.67
2018-09-26,1061.44,1075.01,1058.72,1068.09
2018-09-27,1068.3,1085.9,1061.5,1085.27
2018-09-28,1085.3,1095.18,1074.68,1076.21
2018-10-01,1076.36,1077.16,1050.26,1059.75
2018-10-02,1060.02,1067.45,1045.44,1055.48
2018-10-03,1056.76,1068.13,1049.95,1059.59
2018-10-04,1060.75,1066.18,1051.9,1056.29
2018-10-05,1057.88,1077.65,1054.46,1071.01
2018-10-08,1070.66,1077.93,1058.79,1077.26
2018-10-09,1077.28,1086.12,1069.29,1071.95
2018-10-10,1071.14,1081.45,1065.9,1068.05
2018-10-11,1069.01,1095.43,1068.43,1079.64
2018-10-12,1080.75,1090.64,1067.28,1068.78
2018-10-15,1067.7,1090.45,1067.7,1085.42
2018-10-16,1086.9,1089.75,1077.59,1080.85
2018-10-17,1079.76,1084.66,1071.88,1073.24
2018-10-18,1072.35,1079.69,1067.28,1070.5
2018-10-19,1073.73,1090.52,1073.08,1082.53
2018-10-22,1082.16,1124.89,1082.16,1124.82
2018-10-23,1124.07,1150.61,1118.72,1144.58
2018-10-24,1143.91,1143.98,1125.81,1128.49
2018-10-25,1127.73,1129.94,1103,1104.19
2018-10-26,1104.23,1108.07,1085.99,1107.82
2018-10-29,1105.12,1121.14,1089.13,1091.2
2018-10-30,1091,1099.5,1067.55,1076.56
2018-10-31,1077.37,1088.33,1070,1081.43
2018-11-01,1080.94,1101.9,1078.95,1096.5
2018-11-02,1096.05,1122.46,1093.28,1119.16
2018-11-05,1118.16,1137.5,1113.4,1136.47
2018-11-06,1136.92,1136.92,1104.43,1118.09
2018-11-07,1117.44,1139.8,1114.82,1136.64
2018-11-08,1135.79,1136.62,1115.22,1127.67
2018-11-09,1127.09,1129.18,1110.18,1116.53
2018-11-12,1117.65,1120.9,1097.3,1098.57
2018-11-13,1100.15,1115.25,1099.13,1113.48
2018-11-14,1114.28,1134.3,1103.42,1127.44
2018-11-15,1127.7,1177.43,1125.14,1159.59
2018-11-16,1160.44,1184.26,1155.03,1177.15
2018-11-19,1176,1184.8,1160.35,1164.99
2018-11-20,1166.99,1172.6,1139.14,1145.46
2018-11-21,1145.71,1159.97,1144.28,1151.7
2018-11-22,1150.69,1155.32,1147.57,1155.2
2018-11-23,1157.68,1157.68,1120.19,1120.75
2018-11-26,1127.7,1152.4,1125.77,1145.05
2018-11-27,1148.32,1155.19,1138.39,1154.23
2018-11-28,1155.22,1188.04,1152.04,1186.35
2018-11-29,1185.79,1185.79,1171.81,1183.29
2018-11-30,1182.94,1203.52,1179.84,1181.27
2018-12-03,1190.26,1222.92,1186.35,1205.38
2018-12-04,1204.36,1238.5,1203.4,1233.74
2018-12-05,1232.05,1261.8,1228.97,1242.51
2018-12-06,1241.86,1247.75,1189.02,1210.7
2018-12-07,1210.24,1227.61,1193.01,1225.13
2018-12-10,1223.5,1233.18,1212.59,1229
2018-12-11,1227.57,1257.85,1226.49,1247.36
2018-12-12,1249.09,1267.93,1243.9,1265.97
2018-12-13,1264.38,1271.49,1254.02,1262.25
2018-12-14,1261.44,1267.35,1228.31,1241.99
2018-12-17,1243.4,1270.43,1237.85,1263.86
2018-12-18,1263.51,1265.36,1249.32,1251.39
2018-12-19,1251.95,1279.85,1245.37,1256.64
2018-12-20,1256.18,1273.16,1250.68,1261.15
2018-12-21,1265.2,1265.25,1222.89,1224.99
2018-12-24,1234.15,1246.77,1230.6,1244.38
2018-12-26,1244.68,1260.72,1244.68,1259.99
2018-12-27,1260.63,1270.36,1254.52,1267.95
2018-12-28,1266.3,1272.6,1252.7,1259.83
2018-12-31,1265.97,1269.58,1258.59,1261.79
2019-01-02,1268,1270.67,1257.87,1263.73
2019-01-03,1262.48,1271.66,1261.32,1270.54
2019-01-04,1268.47,1312.4,1264.95,1299.93
2019-01-07,1304.11,1313.08,1297.04,1305.55
2019-01-08,1306.02,1331.16,1298.16,1328.23
2019-01-09,1328.68,1342.91,1323.76,1329
2019-01-10,1329.25,1333.09,1312.22,1325.91
2019-01-11,1323.9,1335.73,1319.06,1322.53
2019-01-14,1322.4,1336.12,1311.36,1324.75
2019-01-15,1324.32,1338.26,1318.43,1323.14
2019-01-16,1323.89,1365.55,1321.96,1365.55
2019-01-17,1364.4,1436.59,1361.25,1399.47
2019-01-18,1399.28,1421.43,1369.54,1379.02
2019-01-21,1380.17,1400.16,1358.97,1362.88
2019-01-22,1363.91,1366.12,1338.99,1349.54
2019-01-23,1348.3,1358.79,1338.52,1350.33
2019-01-24,1351.58,1355.2,1318.11,1324.84
2019-01-25,1324.56,1363.08,1314.38,1362.8
2019-01-28,1359.03,1365.49,1330.35,1334.07
2019-01-29,1334.03,1350.76,1326.82,1344.09
2019-01-30,1345.19,1363.02,1338.97,1362.94
2019-01-31,1359.14,1384.63,1340.06,1343.8
2019-02-01,1345.97,1374.23,1344.29,1355.25
2019-02-04,1354.95,1371.25,1345.82,1366.37
2019-02-05,1366.19,1383.28,1362.55,1382.33
2019-02-06,1380.97,1383.61,1365.89,1375.48
2019-02-07,1375.2,1394.28,1367.31,1386.6
2019-02-08,1384.1,1403.81,1383.57,1403.19
2019-02-11,1403.49,1406.97,1378.63,1389.57
2019-02-12,1389.97,1406.5,1383.6,1406.07
2019-02-13,1406.55,1415.16,1395.67,1398.65
2019-02-14,1397,1419,1396.13,1418.17
2019-02-15,1418.49,1436.22,1410.61,1433.78
2019-02-18,1430.75,1458.61,1429.53,1457.55
2019-02-19,1457.07,1488.23,1457.07,1481.97
2019-02-20,1482.36,1505.25,1479.4,1489.88
2019-02-21,1488.94,1498.24,1465.45,1475.59
2019-02-22,1477.71,1498.5,1471.18,1496.98
2019-02-25,1496.9,1544.3,1496.77,1543.64
2019-02-26,1543.82,1566.17,1533.63,1563.76
2019-02-27,1566.7,1566.7,1519.3,1531.25
2019-02-28,1532.98,1554.14,1523.55,1546.91
2019-03-01,1548.53,1563.62,1533.03,1544.93
2019-03-04,1547.43,1559.45,1516.41,1533.38
2019-03-05,1531.82,1536.3,1505.89,1520.17
2019-03-06,1517.81,1541.11,1505.3,1537.34
2019-03-07,1527.72,1549.53,1515.26,1527.8
2019-03-08,1527.07,1533.09,1504.48,1513.8
2019-03-11,1514.61,1539.22,1507.75,1536.86
2019-03-12,1539.5,1548.77,1532.41,1539.03
2019-03-13,1538.1,1555.8,1532.15,1553.55
2019-03-14,1553.55,1555.01,1542.3,1553.92
2019-03-15,1554.07,1562.47,1551.19,1553.98
2019-03-18,1554.3,1579.76,1542.42,1579.76
2019-03-19,1577.26,1599.31,1575.07,1592.25
2019-03-20,1590.6,1602.93,1588.34,1600.45
2019-03-21,1600.39,1614.17,1589.53,1601.95
2019-03-22,1600.27,1604.48,1545.39,1553.24
2019-03-25,1553.71,1576.03,1537.94,1576.03
2019-03-26,1574.55,1578.27,1536.03,1542.49
2019-03-27,1544.9,1551.76,1445.06,1449.55
2019-03-28,1449.92,1453,1338.11,1348.16
2019-03-29,1358.06,1398.15,1342.18,1381.38
2019-04-01,1390.55,1426.18,1371.66,1423.41
2019-04-02,1422.86,1437.61,1401.54,1434
2019-04-03,1433.84,1444.61,1384.19,1408.39
2019-04-04,1409.18,1413.33,1363,1367.06
2019-04-05,1368.42,1382.95,1327.2,1372.87
2019-04-08,1370.76,1389.76,1365.49,1385.39
2019-04-09,1387.85,1400.53,1372.65,1390.66
2019-04-10,1390.98,1395.8,1381.59,1390.52
2019-04-11,1390.04,1400.27,1361.76,1369.48
2019-04-12,1367.95,1381.9,1367.3,1375.96
2019-04-15,1374.9,1375.5,1363.28,1364.64
2019-04-16,1364.94,1372.91,1353.24,1357.4
2019-04-17,1356.45,1400.5,1353.66,1398.28
2019-04-18,1397.55,1422.92,1382.28,1421.43
2019-04-22,1420.26,1429.76,1381.55,1390.4
2019-04-23,1391.27,1395.62,1374.78,1393.06
2019-04-24,1390.95,1419.73,1386.26,1416.14
2019-04-25,1418,1423.56,1410.61,1415.44
2019-04-26,1416.77,1461.28,1410.71,1460.53
2019-04-29,1462.04,1462.55,1363.43,1369.46
2019-04-30,1369.95,1397.48,1363.28,1389.68
2019-05-01,1388.79,1388.79,1316.48,1350.75
2019-05-02,1355.58,1364.15,1336.28,1357.3
2019-05-03,1356.17,1376.49,1345.46,1366
2019-05-06,1364.6,1367.71,1331.73,1339.7
2019-05-07,1337.85,1353.91,1324.66,1330.31
2019-05-08,1329.2,1340.5,1315.6,1317.8
2019-05-09,1319.1,1326.49,1269.39,1298.31
2019-05-10,1296.76,1360.59,1296.76,1356.48
2019-05-13,1352.95,1353.16,1320.18,1323.37
2019-05-14,1324.03,1342.22,1318.1,1338.82
2019-05-15,1336.61,1348.82,1311.93,1345.33
2019-05-16,1344,1346.07,1331.4,1333.33
2019-05-17,1334.98,1336.71,1314.1,1315.57
2019-05-20,1316.55,1338.8,1312.42,1333.81
2019-05-21,1335.33,1339.19,1318.44,1319.9
2019-05-22,1322.47,1323.46,1307.86,1316.34
2019-05-23,1315.93,1322.66,1308.32,1311.27
2019-05-24,1313.04,1337.55,1311.52,1335.82
2019-05-27,1333.97,1340.02,1325.55,1336.94
2019-05-28,1334.93,1348.46,1331.25,1342.15
2019-05-29,1341.86,1351.64,1332.47,1348.89
2019-05-30,1349.2,1377.28,1334.8,1369.06
2019-05-31,1368.68,1372.39,1323.42,1325.65
2019-06-03,1328.66,1348.45,1320.11,1331.3
2019-06-04,1329.89,1356.3,1319.63,1348.5
2019-06-05,1348.89,1349.35,1320.56,1333.24
2019-06-06,1332.22,1356.89,1331.28,1353.1
2019-06-07,1353.32,1375.64,1348.82,1361.66
2019-06-10,1362.45,1392.06,1349.46,1380.76
2019-06-11,1381.42,1396.94,1378.57,1393.41
2019-06-12,1395.85,1416.96,1387.54,1412.59
2019-06-13,1412.5,1449.53,1406.32,1449.15
2019-06-14,1448.53,1468.78,1446.35,1468.78
2019-06-17,1469.03,1470,1447.76,1457.66
2019-06-18,1456.38,1490.23,1456.38,1481.82
2019-06-19,1483.55,1504.02,1480.93,1504.02
2019-06-20,1503.35,1530.56,1478.33,1487.13
2019-06-21,1485.17,1517.72,1479.88,1502.76
2019-06-24,1504.01,1543.39,1504.01,1539
2019-06-25,1538.32,1550.13,1512.6,1530.05
2019-06-26,1530.14,1542.91,1523.5,1523.7
2019-06-27,1523.18,1551.83,1520.1,1551.83
2019-06-28,1552.76,1567.04,1522.36,1541.02
2019-07-01,1546.43,1556.91,1536.7,1548.06
2019-07-02,1548.38,1563.84,1545.9,1563.67
2019-07-03,1563.98,1574.61,1556.54,1574.15
2019-07-04,1574.16,1574.95,1557.98,1565
2019-07-05,1562.05,1576.34,1559.73,1570.44
2019-07-08,1569.6,1572.53,1559.21,1562.01
2019-07-09,1562.5,1562.61,1543.42,1549.75
2019-07-10,1548.53,1594.83,1544.25,1591.58
2019-07-11,1589.8,1601.82,1558.58,1562.34
2019-07-12,1562.99,1563.29,1539.17,1545.36
2019-07-15,1548.7,1571.13,1545.77,1566.3
2019-07-16,1565.11,1567.36,1516.57,1529.45
2019-07-17,1529.65,1545.71,1520.17,1536.83
2019-07-18,1540.68,1550.23,1509.01,1530.11
2019-07-19,1529.25,1536.44,1503.01,1512.16
2019-07-22,1509.83,1532.92,1501.21,1529.46
2019-07-23,1528.85,1529.79,1516.28,1525.27
2019-07-24,1526.71,1541.8,1520.52,1540.61
2019-07-25,1542.6,1545.54,1527.6,1531.37
2019-07-26,1532.08,1537.66,1523.83,1531.48
2019-07-29,1531.41,1559.44,1521.45,1557.23
2019-07-30,1554.28,1555.86,1508.71,1516.11
2019-07-31,1515.3,1539.07,1515.17,1519.73
2019-08-01,1519.22,1523.07,1416.72,1431.07
2019-08-02,1431.23,1445.95,1384.77,1410.49
2019-08-05,1405.86,1442.81,1396.07,1422.96
2019-08-06,1422.85,1446.02,1422.53,1444.3
2019-08-07,1440.88,1447.3,1401.24,1417.79
2019-08-08,1418.11,1436.23,1415.6,1421.66
2019-08-09,1422.15,1436.03,1419.78,1425.68
2019-08-12,1424.12,1442.94,1422.45,1433.86
2019-08-13,1431.74,1462.73,1424.31,1456.53
2019-08-14,1453.41,1457,1425.06,1427.92
2019-08-15,1427.34,1450.85,1427.11,1448.38
2019-08-16,1450.6,1455.78,1445.45,1450.83
2019-08-19,1452.09,1484.08,1452.09,1479.48
2019-08-20,1480.4,1495.34,1476.89,1489.53
2019-08-21,1491.25,1495.28,1465.68,1471.82
2019-08-22,1467.45,1494.01,1459.68,1488.39
2019-08-23,1488.25,1491.82,1461.05,1465.92
2019-08-26,1461.19,1483.41,1460.63,1481.26
2019-08-27,1480.4,1487.81,1477.32,1480.79
2019-08-28,1481.93,1484.1,1462.87,1474.34
2019-08-29,1474.75,1490.75,1470.22,1475.6
2019-08-30,1474.3,1545.85,1474.3,1530.1
2019-09-02,1532.91,1543.59,1522.52,1536.78
2019-09-03,1534.82,1546.2,1523.37,1542.58
2019-09-04,1544.89,1564.2,1539.92,1558.51
2019-09-05,1559.02,1568.8,1545.76,1563.1
2019-09-06,1562.26,1564.53,1522.02,1540.96
2019-09-09,1537.5,1563.53,1530,1544.73
2019-09-10,1546.5,1565.08,1539.64,1561.06
2019-09-11,1563,1589.29,1559,1575.57
2019-09-12,1574.5,1622.34,1572.5,1618.02
2019-09-13,1619.8,1620.75,1597.6,1607.65
2019-09-16,1610.58,1627.77,1592.03,1605.3
2019-09-17,1607.47,1614.79,1593.43,1599.66
2019-09-18,1600.39,1606.69,1578.63,1591.34
2019-09-19,1591.2,1628.46,1587.2,1620.5
2019-09-20,1622.6,1654.99,1621.65,1644.45
2019-09-23,1646.44,1665.73,1645.83,1654.73
2019-09-24,1657.5,1676.86,1651.48,1673.65
2019-09-25,1675,1677.25,1634.94,1645.26
2019-09-26,1643.17,1673.24,1643.17,1669.5
2019-09-27,1670.3,1691.56,1651.54,1683.91
2019-09-30,1689.46,1701.44,1661.53,1676.48
2019-10-01,1677.08,1684.26,1652.4,1655.81
2019-10-02,1657.82,1696.7,1642.03,1688.61
2019-10-03,1689.98,1693.48,1647.32,1659.06
2019-10-04,1658.07,1685.41,1654.84,1669.75
2019-10-07,1667.9,1671.58,1651.89,1663.25
2019-10-08,1665.77,1677.98,1636.21,1675.36
2019-10-09,1675.44,1692.52,1663.93,1682.74
2019-10-10,1682.5,1703.45,1677,1701.64
2019-10-11,1700.76,1706.88,1690.17,1701.86
2019-10-14,1697.01,1721.36,1691.54,1713.6
2019-10-15,1714.34,1739.47,1710.11,1736.84
2019-10-16,1736.1,1778.02,1733.26,1768.98
2019-10-17,1770.58,1784.5,1758.14,1762.19
2019-10-18,1762.14,1766.5,1744.02,1756.2
2019-10-21,1756.59,1775.34,1752.05,1762.68
2019-10-22,1760.38,1769.63,1753.22,1756.15
2019-10-23,1756,1761.68,1734.3,1746.4
2019-10-24,1745.43,1781.18,1742.42,1776.12
2019-10-25,1777.45,1785.46,1767.5,1767.5
2019-10-28,1768.65,1809.31,1767.58,1802.95
2019-10-29,1799.31,1803.17,1779.1,1781.52
2019-10-30,1778.03,1822.83,1778.03,1809.04
2019-10-31,1815.6,1822.63,1781.79,1796.2
2019-11-01,1797.03,1814.72,1787.35,1808
2019-11-04,1813.42,1821.02,1778.04,1780.25
2019-11-05,1781.24,1787.88,1761.85,1779.21
2019-11-06,1778.35,1801.9,1767.65,1794.09
2019-11-07,1795.11,1810.76,1789.42,1802.93
2019-11-08,1800.75,1803.8,1740.75,1745.42
2019-11-11,1742,1755.59,1686.44,1689.64
2019-11-12,1688.14,1713.49,1687.4,1701.88
2019-11-13,1701.2,1731.11,1696.7,1711.8
2019-11-14,1712.01,1741.35,1709.42,1739.01
2019-11-15,1740.5,1748.18,1705,1707.89
2019-11-18,1708.79,1744.02,1707.92,1739.25
2019-11-19,1737.6,1775.83,1717.47,1764.33
2019-11-20,1763.84,1778.44,1757.8,1766.81
2019-11-21,1768.05,1772.18,1759.01,1762.56
2019-11-22,1764.65,1777,1760.43,1776.18
2019-11-25,1777.1,1816.05,1777.1,1798.47
2019-11-26,1798.33,1814.64,1784.83,1811.18
2019-11-27,1813.01,1835.93,1800.09,1835.86
2019-11-28,1833.86,1842.26,1827,1837.85
2019-11-29,1839.42,1846.49,1827.25,1841.67
2019-12-02,1840.01,1860.89,1838.3,1851.43
2019-12-03,1851.83,1862,1844.95,1857.54
2019-12-04,1855.88,1873.9,1850.79,1870.41
2019-12-05,1869.8,1875.69,1851.6,1874.81
2019-12-06,1875.28,1881.63,1865.27,1878.05
2019-12-09,1877.84,1896.65,1873.87,1883.09
2019-12-10,1880.95,1904.24,1880.95,1898.96
2019-12-11,1899.68,1918,1895.96,1911.97
2019-12-12,1916.85,1944.86,1911.91,1941.85
2019-12-13,1951.52,1981.48,1915.91,1929.52
2019-12-16,1939.11,1988.5,1939.11,1978.89
2019-12-17,1984.9,1999.6,1935.33,1955.93
2019-12-18,1952.25,1953.99,1921.87,1922.66
2019-12-19,1921.29,1941,1919.62,1938.45
2019-12-20,1938,1948.44,1839.63,1847.89
2019-12-23,1854.41,1887.24,1826.59,1876.68
2019-12-24,1876.95,1891.5,1867.47,1887.07
2019-12-26,1887.97,1904.09,1880.11,1901.53
2019-12-27,1902.24,1913.31,1898.11,1906.41
2019-12-30,1908.87,1914.85,1903.89,1907.69
2019-12-31,1908.78,1946.29,1908.45,1945.8
2020-01-02,1946.09,1966.53,1942.77,1960.94
2020-01-03,1959.89,1988.31,1959,1983.39
2020-01-06,1993.95,2032.53,1993.95,2032.38
2020-01-07,2030.38,2056.26,2020.1,2054.49
2020-01-08,2055.94,2108.06,2034.53,2107.06
2020-01-09,2108,2146.77,2065.55,2111
2020-01-10,2118.31,2128.14,2100.15,2116.22
2020-01-13,2119.71,2145.77,2112.4,2133.8
2020-01-14,2135,2198.18,2122.52,2198.18
2020-01-15,2194.5,2268.99,2184.65,2268.39
2020-01-16,2233.3,2392.96,2233.3,2314.31
2020-01-17,2321.13,2530.05,2308.2,2506.91
2020-01-20,2463.67,2575.42,2427.72,2545
2020-01-21,2497.12,2525.35,2383.63,2402.42
2020-01-22,2397.67,2484.28,2388.66,2476.52
2020-01-23,2479.84,2536.09,2397,2466.25
2020-01-24,2463.67,2477.91,2389.14,2416.58
2020-01-27,2415.69,2415.69,2265.81,2272.24
2020-01-28,2269.74,2339.94,2254.65,2293
2020-01-29,2277.66,2327.41,2263.1,2293.96
2020-01-30,2305.94,2310.7,2260.42,2303.41
2020-01-31,2307.18,2323.53,2287.04,2288.95
2020-02-03,2283.02,2330.13,2273.07,2327.34
2020-02-04,2325.56,2434.19,2323.34,2432.9
2020-02-05,2434.82,2493.64,2421.43,2435.02
2020-02-06,2433.74,2463.06,2342.36,2344.93
2020-02-07,2351.04,2361.82,2292.72,2319.03
2020-02-10,2325.04,2377.65,2319.8,2358.1
2020-02-11,2353.35,2365.6,2320.01,2352.25
2020-02-12,2345.69,2403.46,2326.14,2400.11
2020-02-13,2402.79,2444.05,2378.39,2430.44
2020-02-14,2425.2,2457.02,2412.79,2429.55
2020-02-17,2432.53,2519.81,2428.08,2519.81
2020-02-18,2519.93,2632.69,2510.38,2632.69
2020-02-19,2635.56,2843.01,2633.37,2720.64
2020-02-20,2712.69,2769.92,2657.8,2699.84
2020-02-21,2696.13,2727.94,2681.17,2711.39
2020-02-24,2721.23,2732.16,2601.05,2640.23
2020-02-25,2644.86,2727.67,2640.86,2710.41
2020-02-26,2716.06,2792.33,2699.62,2788.65
2020-02-27,2783.65,2883,2742.61,2862.05
2020-02-28,2869.29,2875.6,2499.3,2591.54
2020-03-02,2567.21,2676.66,2517.93,2530.7
2020-03-03,2537.48,2581.44,2474.15,2498.82
2020-03-04,2504.15,2553.31,2422.77,2539.15
2020-03-05,2547.93,2547.93,2464.31,2547.79
2020-03-06,2546.27,2617.98,2456.9,2568.34
2020-03-09,2513.95,2527.2,2372.02,2500.89
2020-03-10,2505.57,2544.04,2400.75,2418.81
2020-03-11,2426.48,2426.48,2300.58,2312.04
2020-03-12,2315.58,2316.63,1687.15,1855.57
2020-03-13,1875.83,2016.22,1681.81,1800.35
2020-03-16,1735,1889.24,1539.55,1603.18
2020-03-17,1617.19,1785.39,1550.13,1652.33
2020-03-18,1652.55,1704.95,1567.63,1627.55
2020-03-19,1600.06,1710.16,1521.2,1678.7
2020-03-20,1662.05,1726.45,1607.8,1651.21
2020-03-23,1633.31,1733.41,1618.95,1729.5
2020-03-24,1739.73,1966.02,1739.73,1931.95
2020-03-25,1964.67,2420.88,1943.45,2351.8
2020-03-26,2348.44,2418.2,2241.98,2341.34
2020-03-27,2331.45,2399.45,2250.23,2254.23
2020-03-30,2273.17,2340.63,2234.68,2319.6
2020-03-31,2305.39,2444.04,2299.58,2357.8
2020-04-01,2344.68,2381.06,2207.86,2218.24
2020-04-02,2232.44,2311.65,2121.86,2239.96
2020-04-03,2221.85,2257.65,2151.13,2159.75
2020-04-06,2169.36,2211.29,2128.55,2162.66
2020-04-07,2165,2269.24,2143.48,2185.81
2020-04-08,2189.8,2209.04,2164.56,2165.72
2020-04-09,2159.78,2198.71,2154.15,2165.04
2020-04-13,2168.24,2274.51,2132.99,2209.96
2020-04-14,2227.04,2276.05,2192.24,2225.42
2020-04-15,2227.6,2249.99,2156.36,2177.73
2020-04-16,2188.6,2229.36,2138.38,2168.76
2020-04-17,2174.47,2211.88,2156.6,2171.08
2020-04-20,2166.32,2218.22,2158.39,2172.83
2020-04-21,2179.45,2185.3,1868.17,1934.48
2020-04-22,1939.3,1983.3,1928.76,1942.72
2020-04-23,1930.25,2068.17,1929.1,1987.13
2020-04-24,1995.75,2043.83,1983.09,2033.4
2020-04-27,2031.4,2073.2,1919.47,1924.59
2020-04-28,1925.42,1964.59,1896.01,1911.79
2020-04-29,1917.58,1989.3,1915.3,1954.6
2020-04-30,1946.67,2050.94,1946.67,1975.5
2020-05-01,1980.07,1980.07,1903.84,1925.27
2020-05-04,1917.85,1930.7,1850.99,1865.64
2020-05-05,1858.04,1870.24,1774.11,1811.14
2020-05-06,1803.84,1830.44,1765.2,1801.83
2020-05-07,1789.45,1868.72,1789.45,1861.76
2020-05-08,1863.81,1920.79,1846.02,1875.43
2020-05-11,1890.46,1938.6,1842.07,1892.74
2020-05-12,1891.3,1919.52,1847.34,1859.21
2020-05-13,1852.63,1869.99,1796.97,1836.69
2020-05-14,1834.62,1846.76,1788.28,1845.55
2020-05-15,1840.09,1894.07,1821.97,1876.93
2020-05-18,1890.91,2044.62,1881.56,1994.17
2020-05-19,2015.1,2074.42,1967.77,2022.72
2020-05-20,2042,2109.02,2005.28,2097.65
2020-05-21,2084.8,2093.22,2005.6,2039.66
2020-05-22,2038.4,2051.6,1919.59,1955.05
2020-05-25,1967.89,1999.97,1945.47,1995.65
2020-05-26,1987.95,2036.17,1942.61,1955.28
2020-05-27,1950.18,1991.83,1897.07,1943.33
2020-05-28,1965.82,1975.23,1896.31,1940.26
2020-05-29,1938.63,1959.59,1910.27,1938
2020-06-01,1936.1,1977.06,1933.31,1961.15
2020-06-02,1985.71,1990.38,1947.49,1975.22
2020-06-03,1974.67,1994.14,1945.46,1945.85
2020-06-04,1943.92,1957.3,1835.76,1938.97
2020-06-05,1936.38,1979.91,1926.18,1953.21
2020-06-08,1956.5,2020.32,1915.28,2005.9
2020-06-09,2016.71,2031.23,1922.31,1952.93
2020-06-10,1950.27,1987.5,1918.18,1954.91
2020-06-11,1950.35,1966.03,1904.95,1945.55
2020-06-12,1923.41,1959.07,1922.91,1940.2
2020-06-15,1925.28,1947.66,1891.01,1940.3
2020-06-16,1936.34,1966.91,1922.67,1933.98
2020-06-17,1934.16,1944.15,1906.21,1931.51
2020-06-18,1929.14,1953.3,1903.96,1909.16
2020-06-19,1913.11,1922.06,1885.96,1909.86
2020-06-22,1911.43,1944.8,1890.23,1944.1
2020-06-23,1944.18,1954.14,1918.47,1932.46
2020-06-24,1934.2,1953.91,1868.37,1877.52
2020-06-25,1883.92,1896.21,1842.61,1845.62
2020-06-26,1849.35,1888.65,1841.3,1880.42
2020-06-29,1884.86,1919.68,1878.86,1909.28
2020-06-30,1901.96,1948.29,1893.34,1941.92
2020-07-01,1940,1941.91,1913.59,1928.9
2020-07-02,1927.41,1933.57,1904.61,1912.3
2020-07-03,1911.95,1938.9,1890,1926.99
2020-07-06,1917.59,1949.18,1913.74,1938.05
2020-07-07,1939.44,1942.43,1916.06,1932.25
2020-07-08,1932.38,1949.78,1916.02,1924.18
2020-07-09,1928.96,1997.06,1923.15,1951.82
2020-07-10,1947.02,1976.51,1934.42,1965.58
2020-07-13,1969.31,2058.08,1967.84,1987.36
2020-07-14,1986.72,1995.68,1937.29,1973.67
2020-07-15,1972.99,1986.89,1952.1,1979.01
2020-07-16,1981.58,2021.59,1967.28,1988.94
2020-07-17,1991.66,2044.5,1974.07,2026.28
2020-07-20,2024.67,2075.52,2011.46,2049.98
2020-07-21,2044.89,2186.34,2044.89,2145.53
2020-07-22,2151.03,2182.33,2111.52,2154.26
2020-07-23,2149.34,2170.28,2126.45,2150.56
2020-07-24,2152.77,2230.21,2126.53,2216.28
2020-07-27,2227.03,2318.76,2211.07,2312.19
2020-07-28,2311.66,2343.95,2254.33,2284.75
2020-07-29,2288.34,2288.34,2104.31,2174.66
2020-07-30,2185.82,2186.18,2039.88,2089
2020-07-31,2078.88,2138.36,2059.51,2092.04
2020-08-03,2088.65,2124.17,2062.25,2094.58
2020-08-04,2096.82,2147.61,2082.37,2141.1
2020-08-05,2146.23,2197.92,2105.73,2188.57
2020-08-06,2188.22,2253.28,2177.99,2224.27
2020-08-07,2233.16,2242.63,2127.06,2164.09
2020-08-10,2178.42,2302.66,2175.49,2230.37
2020-08-11,2233.48,2246.09,2086.28,2098.96
2020-08-12,2095.24,2177.47,2084.77,2136.75
2020-08-13,2145.14,2203.27,2128.68,2169.35
2020-08-14,2177.43,2177.43,2121.98,2127.24
2020-08-17,2122.6,2214.41,2122.6,2199.78
2020-08-18,2199.5,2234.48,2142,2204.06
2020-08-19,2197.6,2204.71,2154.81,2156.94
2020-08-20,2163.66,2196.6,2146.46,2187.21
2020-08-21,2184,2211.33,2166.21,2183.59
2020-08-24,2177.41,2198.94,2150.19,2167.46
2020-08-25,2163.57,2191.94,2138.14,2172.44
2020-08-26,2172.86,2196.21,2154.43,2195.52
2020-08-27,2190.15,2216.23,2155.04,2172.08
2020-08-28,2176.78,2226.07,2164.31,2213.09
2020-08-31,2210.72,2284.7,2204.75,2248.06
2020-09-01,2245.99,2310.72,2239.47,2274.31
2020-09-02,2274.92,2280.64,2241.57,2247.64
2020-09-03,2249.81,2375.25,2241.21,2299.42
2020-09-04,2309.14,2333.66,2273.01,2302.56
2020-09-07,2295.22,2327.32,2292.98,2303.57
2020-09-08,2303.18,2320.38,2255.94,2293.8
2020-09-09,2288.69,2307.87,2255.38,2304.11
2020-09-10,2303.73,2331.57,2279.93,2294.02
2020-09-11,2298.14,2341.42,2285.13,2311.31
2020-09-14,2322.93,2350.95,2308.41,2313.93
2020-09-15,2305.97,2413.23,2305.97,2406.57
2020-09-16,2400.5,2413.91,2370.08,2397.52
2020-09-17,2395.46,2400.14,2301.92,2333.5
2020-09-18,2331.56,2371.58,2313.88,2358.71
2020-09-21,2364.14,2393.78,2259.78,2280.09
2020-09-22,2285.21,2300.14,2224.44,2231.9
2020-09-23,2229.96,2275.9,2190.66,2224.47
2020-09-24,2229.81,2239.17,2189.23,2237.58
2020-09-25,2236.87,2244.11,2196.04,2224.99
2020-09-28,2234.66,2275.23,2211.21,2265.98
2020-09-29,2262.58,2329.61,2256.9,2322.31
