Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2018-10-16,1227.08,1232.41,1223.58,1227.03
2018-10-17,1224.31,1229.54,1220.69,1223.51
2018-10-18,1222.31,1230.15,1218.76,1228.15
2018-10-19,1225.72,1230.74,1223.24,1226.44
2018-10-22,1227.44,1229.6,1220.19,1222.1
2018-10-23,1222,1239.8,1221.83,1231.62
2018-10-24,1230.54,1234.22,1225.74,1233.9
2018-10-25,1234.64,1239.22,1228.18,1231.58
2018-10-26,1232.24,1243.49,1230.14,1233.94
2018-10-29,1233.31,1235.45,1224.47,1230.24
2018-10-30,1229.85,1230.66,1219.96,1223.45
2018-10-31,1222.63,1223.05,1212.07,1215.37
2018-11-01,1215.32,1237.39,1215.3,1232.93
2018-11-02,1234.22,1236.44,1229.93,1233.04
2018-11-05,1233.19,1235.13,1226.97,1231.9
2018-11-06,1231.7,1235.98,1223.57,1227.46
2018-11-07,1227.24,1235.97,1223.32,1227.13
2018-11-08,1226.6,1227.13,1220.27,1223.63
2018-11-09,1223.55,1223.75,1206.79,1209.95
2018-11-12,1208.41,1211.45,1200.01,1200.01
2018-11-13,1200.53,1205.25,1196.4,1202.2
2018-11-14,1202.2,1216.32,1197.79,1211.69
2018-11-15,1211.18,1216.5,1208.13,1214.22
2018-11-16,1213.91,1225.35,1213.25,1222.05
2018-11-19,1222.51,1225.27,1218.06,1224.09
2018-11-20,1224.12,1228.79,1220.11,1221.33
2018-11-21,1221.73,1230.08,1219.88,1226.64
2018-11-22,1226.13,1229.13,1224.98,1227.38
2018-11-23,1227.13,1228.61,1220.43,1223.11
2018-11-26,1223.49,1228.06,1221.81,1223.53
2018-11-27,1222.27,1225.27,1212.04,1215.72
2018-11-28,1214.96,1226.56,1211.29,1221.14
2018-11-29,1220.81,1229.01,1220.58,1224.75
2018-11-30,1224.29,1225.49,1216.79,1222.13
2018-12-03,1222.34,1234.98,1221.38,1231.54
2018-12-04,1231.33,1241.97,1230.58,1239.03
2018-12-05,1239.1,1239.32,1233.39,1237.31
2018-12-06,1237.47,1244.33,1234.7,1238.42
2018-12-07,1238.05,1250.09,1237.11,1248.53
2018-12-10,1249.96,1250.91,1241.51,1244.45
2018-12-11,1244.62,1249.58,1241.13,1243.66
2018-12-12,1243.17,1247.32,1242.15,1245.64
2018-12-13,1246.37,1246.8,1240.27,1242.66
2018-12-14,1241.92,1243.12,1233.01,1238.43
2018-12-17,1239.22,1248.09,1235.9,1246.7
2018-12-18,1246.07,1250.3,1245.14,1248.35
2018-12-19,1249.85,1258.06,1241.7,1243.07
2018-12-20,1243.46,1266.5,1242.7,1260.68
2018-12-21,1260.55,1262.78,1254.02,1255.46
2018-12-24,1257.54,1270.15,1257.54,1269.2
2018-12-26,1269.3,1279.07,1264.26,1267.41
2018-12-27,1266.68,1278.99,1266.62,1275.59
2018-12-28,1275.68,1282.19,1274.38,1280.04
2018-12-31,1280.85,1284.14,1277.54,1282.56
2019-01-02,1282.6,1288.79,1278.5,1283.74
2019-01-03,1286.46,1294.81,1284.67,1293.53
2019-01-04,1294.23,1298.58,1276.8,1285.03
2019-01-07,1286.01,1295.09,1282.76,1288.78
2019-01-08,1288.88,1290.25,1279.46,1284.67
2019-01-09,1285.07,1293.92,1280.2,1292.77
2019-01-10,1293.87,1297.13,1286.23,1287.72
2019-01-11,1286.67,1295.21,1286.67,1288.25
2019-01-14,1287.68,1295.93,1287.59,1291.55
2019-01-15,1292.08,1294.74,1286.87,1289.34
2019-01-16,1289.34,1295,1288.02,1294.33
2019-01-17,1294.15,1295.37,1288.87,1291.85
2019-01-18,1292.28,1292.54,1280.73,1280.96
2019-01-21,1280.81,1283.62,1276.79,1280.28
2019-01-22,1279.67,1285.5,1277.52,1283.53
2019-01-23,1285.22,1286.52,1278.8,1283.15
2019-01-24,1283.07,1284.86,1276.91,1281.05
2019-01-25,1280.96,1300.33,1279.85,1300.23
2019-01-28,1302.32,1304.48,1297.8,1302.85
2019-01-29,1303.4,1312.01,1302.4,1310.86
2019-01-30,1312.06,1323.43,1309.17,1320.58
2019-01-31,1320.6,1326.32,1317.55,1321.37
2019-02-01,1321.34,1323.58,1316,1317.93
2019-02-04,1318.18,1319.14,1308.78,1311.3
2019-02-05,1312.24,1316.94,1310.89,1314.91
2019-02-06,1315.46,1315.88,1305.84,1307.21
2019-02-07,1306.8,1312,1302.9,1310.94
2019-02-08,1310.4,1315.68,1307.7,1314.45
2019-02-11,1314.43,1314.94,1303.81,1308.06
2019-02-12,1308.22,1314.83,1306.59,1310.3
2019-02-13,1309.56,1318.2,1305.14,1306.54
2019-02-14,1305.96,1314.4,1302.61,1311.97
2019-02-15,1312.79,1322.66,1311.08,1321.04
2019-02-18,1321.64,1327.69,1320.45,1326.53
2019-02-19,1326.19,1341.85,1322.93,1340.51
2019-02-20,1340.6,1346.8,1337.07,1339.14
2019-02-21,1338.86,1341.61,1322.16,1324.52
2019-02-22,1325.83,1333.15,1321.57,1328.46
2019-02-25,1329.06,1332.59,1325.27,1328.15
2019-02-26,1327.54,1330.26,1323.59,1328.52
2019-02-27,1323.75,1329.95,1317.05,1321.01
2019-02-28,1319.88,1327.2,1311.05,1312.45
2019-03-01,1314.14,1315.24,1290.25,1291.39
2019-03-04,1290.36,1297.12,1283.02,1287.38
2019-03-05,1286.54,1290.01,1281.32,1288.48
2019-03-06,1287.79,1290.94,1283.69,1286.06
2019-03-07,1286.71,1289.08,1281.02,1285.07
2019-03-08,1286.07,1300.81,1285.31,1300.17
2019-03-11,1296.67,1299.19,1290.58,1293.71
2019-03-12,1293.01,1303.86,1292.11,1301.22
2019-03-13,1301,1311.31,1300.96,1308.9
2019-03-14,1309.9,1310.42,1292.95,1296.48
2019-03-15,1296.51,1306.46,1294.09,1302.25
2019-03-18,1302.31,1306.79,1298.3,1303.89
2019-03-19,1303.46,1310.95,1302.56,1306.05
2019-03-20,1306.85,1316.98,1298.78,1313.69
2019-03-21,1314.13,1320.26,1303.44,1309.36
2019-03-22,1309.2,1314.98,1306.92,1313.31
2019-03-25,1312.6,1324.58,1311.09,1321.84
2019-03-26,1322.26,1323.34,1312.78,1316.08
2019-03-27,1316.53,1319.35,1308.25,1309.78
2019-03-28,1309.65,1312.38,1288.69,1290.6
2019-03-29,1291.14,1299.83,1286.91,1292.3
2019-04-01,1292.46,1297.1,1286.53,1287.7
2019-04-02,1287.75,1292.75,1285.46,1292.5
2019-04-03,1292.55,1294.55,1288.41,1290.46
2019-04-04,1290.24,1294.45,1281.05,1291.7
2019-04-05,1292.32,1293.68,1284.58,1291.91
2019-04-08,1291.95,1303.76,1291.51,1298.22
2019-04-09,1297.71,1306.23,1296.69,1305.19
2019-04-10,1304.38,1310.63,1301.07,1306.86
2019-04-11,1308.37,1309.26,1289.74,1293.17
2019-04-12,1292.79,1295.84,1290.11,1290.34
2019-04-15,1291.42,1292.02,1282.63,1289
2019-04-16,1287.89,1288.78,1273.42,1276.9
2019-04-17,1276.88,1279.78,1273.16,1274.54
2019-04-18,1273.8,1277.72,1271.33,1275.77
2019-04-22,1275.64,1279.88,1273.2,1274.86
2019-04-23,1275.3,1276.57,1266.55,1271.78
2019-04-24,1272.3,1278.61,1268.86,1275.62
2019-04-25,1275.91,1282.66,1273.45,1276.71
2019-04-26,1277.19,1288.76,1274.6,1285.53
2019-04-29,1287.44,1287.44,1278.21,1280.79
2019-04-30,1280.1,1286.27,1279.87,1283.48
2019-05-01,1283.34,1287.29,1273.25,1277.63
2019-05-02,1276.95,1278.06,1266.48,1270.92
2019-05-03,1270.74,1282.61,1268.76,1278.29
2019-05-06,1278.94,1285.87,1276.88,1280.5
2019-05-07,1281.33,1286.13,1278.31,1281.78
2019-05-08,1284.41,1291.51,1279.51,1281.57
2019-05-09,1280.9,1288.21,1279.75,1283.91
2019-05-10,1284.23,1289.46,1283.26,1286.07
2019-05-13,1287.92,1301.27,1282.05,1299.23
2019-05-14,1300.09,1303.37,1293.81,1295.77
2019-05-15,1297.19,1300.93,1293.13,1296.51
2019-05-16,1296.65,1298.79,1284.22,1288
2019-05-17,1287.04,1288.99,1275.12,1278.08
2019-05-20,1277.62,1278.99,1273.75,1276.53
2019-05-21,1277.72,1278,1269.61,1274.68
2019-05-22,1274.79,1277.26,1272.57,1274.07
2019-05-23,1273.4,1287.3,1272.9,1284.02
2019-05-24,1281.05,1285.26,1280.87,1284.79
2019-05-27,1284.64,1287.44,1283.85,1285.11
2019-05-28,1285.28,1286.66,1276.25,1278.48
2019-05-29,1279.48,1285.57,1279.18,1281.65
2019-05-30,1280.28,1289.23,1275.11,1288.55
2019-05-31,1288.45,1306.98,1287.76,1305.87
2019-06-03,1307.21,1328.02,1306.16,1325.24
2019-06-04,1324.88,1329.11,1320.08,1325.53
2019-06-05,1325.36,1344.03,1324.61,1330.27
2019-06-06,1331.22,1339.85,1327.38,1335.32
2019-06-07,1335.56,1348.29,1330.38,1341.35
2019-06-10,1336.47,1337.74,1325.21,1327.98
2019-06-11,1327.95,1329.93,1319.96,1326.85
2019-06-12,1326.87,1338.32,1326.11,1333.54
2019-06-13,1333.98,1343.18,1332.46,1342.19
2019-06-14,1342.28,1358.14,1338.1,1341.08
2019-06-17,1342.07,1343.23,1333.11,1339.65
2019-06-18,1340.11,1354.54,1338.73,1346.58
2019-06-19,1346.56,1362.64,1341.52,1360.36
2019-06-20,1360.42,1393.67,1357.81,1388.51
2019-06-21,1387.56,1410.88,1382.63,1399.03
2019-06-24,1400.48,1421.4,1400.11,1419.7
2019-06-25,1419.71,1438.8,1412.12,1423.44
2019-06-26,1423.84,1424.45,1402.3,1408.98
2019-06-27,1409.59,1412.21,1399.03,1409.76
2019-06-28,1409.96,1424.62,1405.98,1411.07
2019-07-01,1398.55,1398.55,1381.89,1384.2
2019-07-02,1383.97,1421.01,1383.39,1418.62
2019-07-03,1421.68,1437.74,1412.53,1418.41
2019-07-04,1419.25,1421.76,1410.38,1415.19
2019-07-05,1415.41,1424.3,1387.04,1400.78
2019-07-08,1398.73,1407.66,1391.93,1395.52
2019-07-09,1395.41,1400.02,1386.31,1397.57
2019-07-10,1397.47,1418.98,1390.02,1418.93
2019-07-11,1418.75,1427.06,1401.34,1403.83
2019-07-12,1404.51,1416.95,1403.27,1414.63
2019-07-15,1415.76,1419.78,1407.86,1414.1
2019-07-16,1414.64,1418.28,1401.11,1406.08
2019-07-17,1406.28,1426.84,1400.31,1426.51
2019-07-18,1426.86,1448.1,1414.82,1446.08
2019-07-19,1447.07,1452.81,1420.57,1425.7
2019-07-22,1427.78,1429.77,1422.46,1424.89
2019-07-23,1425.32,1429.85,1414.38,1417.86
2019-07-24,1417.92,1429.52,1416.43,1425.85
2019-07-25,1425.83,1433.78,1411.2,1414.6
2019-07-26,1414.32,1424.88,1413.71,1416.66
2019-07-29,1419.32,1428.18,1415.63,1426.84
2019-07-30,1426.96,1433.19,1422.4,1430.84
2019-07-31,1431.15,1434.43,1411.01,1413.73
2019-08-01,1413.05,1446.05,1400.6,1445.09
2019-08-02,1445.72,1448.83,1430.42,1440.97
2019-08-05,1440,1469.82,1436.98,1464
2019-08-06,1468.76,1474.99,1456.6,1474.35
2019-08-07,1474.45,1510.1,1472.35,1501.13
2019-08-08,1500.33,1509.44,1490.17,1500.86
2019-08-09,1505.69,1509.06,1494.96,1498.48
2019-08-12,1498,1519.82,1487.68,1511.22
2019-08-13,1511.2,1534.95,1480.29,1501.5
2019-08-14,1502.1,1524.03,1494.58,1516.33
2019-08-15,1516.64,1527.09,1508.31,1523.31
2019-08-16,1523.56,1527.95,1504.18,1514.49
2019-08-19,1512.6,1513.05,1493.32,1496.07
2019-08-20,1495.87,1508.46,1493.18,1507.19
2019-08-21,1507.55,1508.12,1496.71,1502.58
2019-08-22,1502.54,1504.49,1492.57,1498.12
2019-08-23,1498.6,1530.11,1493.62,1528.7
2019-08-26,1539.19,1555.16,1525.29,1527.4
2019-08-27,1527.7,1544.68,1526.01,1542.79
2019-08-28,1542.13,1546.86,1532.07,1538.95
2019-08-29,1539.17,1550.42,1519.93,1527.65
2019-08-30,1527.9,1533.19,1517.12,1523.72
2019-09-02,1528.45,1533.97,1519.47,1529.28
2019-09-03,1529.55,1549.7,1521.76,1547.13
2019-09-04,1547.19,1557.1,1533.99,1552.54
2019-09-05,1552.02,1553.05,1506.88,1519.06
2019-09-06,1518.5,1527.89,1502.93,1505.78
2019-09-09,1508.1,1515.54,1497.75,1499.2
2019-09-10,1498.98,1500.9,1484.7,1485.8
2019-09-11,1485.9,1498.29,1485.3,1497.04
2019-09-12,1497.58,1524.27,1489.39,1499.27
2019-09-13,1498.9,1509.04,1485.74,1486.81
2019-09-16,1505.82,1512.14,1496.02,1497.6
2019-09-17,1498.41,1507.16,1493.59,1501.37
2019-09-18,1501.55,1511.24,1484.46,1493.96
2019-09-19,1494,1504.39,1489.13,1499.03
2019-09-20,1499.31,1517.1,1498.01,1516.36
2019-09-23,1514.48,1526.86,1511.47,1522.3
2019-09-24,1522.44,1535.7,1515.9,1531.77
2019-09-25,1531.61,1535.17,1500.66,1503.95
2019-09-26,1504.01,1512.34,1501.32,1504.83
2019-09-27,1505,1507.45,1487.1,1496.62
2019-09-30,1495.16,1499.85,1464.64,1472.72
2019-10-01,1472.34,1487.24,1459.25,1479.13
2019-10-02,1478.94,1504.96,1474.69,1499.43
2019-10-03,1499.58,1519.44,1495.97,1505.19
2019-10-04,1505.15,1513.86,1496.18,1505.16
2019-10-07,1512.54,1512.54,1488.17,1493.44
2019-10-08,1493.57,1509.46,1487.25,1505.54
2019-10-09,1505.8,1511.86,1499.98,1505.57
2019-10-10,1505.86,1516.98,1491.33,1494.14
2019-10-11,1494.23,1503.24,1474.1,1485.84
2019-10-14,1488.2,1497.08,1482.93,1493.25
2019-10-15,1493.4,1498.28,1477.53,1481.08
2019-10-16,1481.25,1491.53,1477.23,1490.08
2019-10-17,1490.4,1497.36,1483.46,1491.9
2019-10-18,1492.1,1494.18,1484.98,1490.63
2019-10-21,1491.58,1495.21,1481.92,1484.5
2019-10-22,1485.08,1489.02,1481.02,1487.64
2019-10-23,1488.01,1496.4,1487.61,1492.13
2019-10-24,1492.03,1504.05,1488.15,1503.95
2019-10-25,1503.82,1517.99,1500.72,1505.77
2019-10-28,1503.26,1508.26,1490.17,1492.59
2019-10-29,1492.11,1494.87,1483.66,1488.35
2019-10-30,1487.4,1496.64,1481.33,1496.54
2019-10-31,1495.68,1514.26,1494.04,1513.17
2019-11-01,1512.4,1515.88,1503.51,1514.34
2019-11-04,1513.33,1514.8,1504.52,1509.83
2019-11-05,1509.51,1509.75,1479.88,1483.61
2019-11-06,1482.95,1494.13,1482.49,1490.58
2019-11-07,1490.17,1492.24,1460.7,1468.51
2019-11-08,1468.62,1472.95,1456.34,1458.8
2019-11-11,1459.01,1466.49,1448.3,1455.82
2019-11-12,1455.18,1460.45,1445.78,1456.3
2019-11-13,1456.24,1467.13,1455.9,1463.55
2019-11-14,1463.47,1474.65,1461.3,1471.36
2019-11-15,1471.29,1471.46,1462.55,1466.91
2019-11-18,1467.83,1473.97,1456.49,1471.4
2019-11-19,1471.48,1475.55,1464.97,1472.46
2019-11-20,1472.53,1478.87,1465.8,1471.6
2019-11-21,1474.9,1475.69,1462.5,1464.46
2019-11-22,1464.26,1473.26,1461.52,1462.16
2019-11-25,1460.69,1462.18,1454.18,1455.28
2019-11-26,1455.05,1462.91,1450.25,1461.36
2019-11-27,1461.69,1461.99,1452.79,1454.44
2019-11-28,1454.72,1458.34,1454.46,1455.86
2019-11-29,1455.54,1466.61,1453.11,1464.02
2019-12-02,1464.07,1465.07,1454.05,1462.39
2019-12-03,1462.25,1481.76,1459.89,1477.49
2019-12-04,1477.35,1484.07,1471.53,1474.62
2019-12-05,1474.74,1480.41,1473.06,1476.07
2019-12-06,1475.8,1479.34,1458.86,1460.61
2019-12-09,1459.65,1465.37,1458.8,1461.62
2019-12-10,1461.72,1469.19,1460.17,1464.35
2019-12-11,1463.98,1478.78,1462.96,1474.72
2019-12-12,1474.82,1486.78,1464.28,1469.84
2019-12-13,1467.23,1478.01,1462.58,1476.61
2019-12-16,1475.65,1479.83,1473.28,1476.19
2019-12-17,1476.05,1480.68,1474.25,1476.16
2019-12-18,1476.13,1479.33,1470.61,1475.48
2019-12-19,1475.6,1481.73,1473.37,1478.75
2019-12-20,1478.76,1481.01,1475.93,1477.58
2019-12-23,1478.5,1486.2,1477.58,1485.77
2019-12-24,1485.55,1500.64,1484.47,1499.56
2019-12-26,1500.15,1512.55,1497.61,1511.29
2019-12-27,1511.12,1515.35,1507.44,1510.86
2019-12-30,1511.63,1516.17,1510.88,1515.12
2019-12-31,1514.89,1525.31,1514.73,1517.305
2020-01-02,1518.17,1531.32,1517.32,1529.14
2020-01-03,1529.16,1553.4,1528.05,1549.02
2020-01-06,1560.58,1586.76,1560.58,1565.74
2020-01-07,1565.48,1577.18,1555.43,1574.26
2020-01-08,1576.75,1611.45,1552.36,1556.42
2020-01-09,1556.85,1561.37,1540.4,1552.39
2020-01-10,1552.31,1561.09,1545.81,1560.3
2020-01-13,1560.71,1561.02,1546.98,1547.89
2020-01-14,1548.36,1548.92,1536.12,1546.44
2020-01-15,1546.36,1558.38,1546.11,1556.29
2020-01-16,1556.42,1558.15,1548.21,1552.48
2020-01-17,1552.54,1561.3,1549.53,1557.07
2020-01-20,1557.52,1563.96,1556.45,1560.62
2020-01-21,1560.92,1568.62,1546.52,1558.21
2020-01-22,1558.63,1559.29,1550.27,1558.9
2020-01-23,1559,1567.99,1552.07,1562.91
2020-01-24,1562.82,1575.86,1556.68,1571.66
2020-01-27,1581.29,1588.41,1576,1582.04
2020-01-28,1581.79,1583.07,1565.65,1567.29
2020-01-29,1567.04,1578.02,1563.47,1576.82
2020-01-30,1577.16,1586.18,1572.4,1574.47
2020-01-31,1573.92,1589.4,1570.93,1586.88
2020-02-03,1593.43,1593.57,1570.51,1576.74
2020-02-04,1577.24,1579.62,1549.15,1552.91
2020-02-05,1552.94,1562.44,1547.58,1555.99
2020-02-06,1556.23,1568.12,1552.61,1566.73
2020-02-07,1566.85,1574.1,1560.84,1570.19
2020-02-10,1572.05,1577.05,1568.11,1572.15
2020-02-11,1572.19,1573.98,1562.3,1567.93
2020-02-12,1568.07,1570.47,1562.11,1566.09
2020-02-13,1566.04,1578.35,1565.74,1576.01
2020-02-14,1576.17,1584.44,1573.43,1582.65
2020-02-17,1582.4,1583.82,1578.93,1581.3
2020-02-18,1584.33,1605.15,1582.51,1601.62
2020-02-19,1601.68,1613.16,1599.6,1611.76
2020-02-20,1612.29,1623.9,1604.06,1619.63
2020-02-21,1620.57,1649.16,1618.79,1643.37
2020-02-24,1654.84,1689.04,1651.16,1659.41
2020-02-25,1659.35,1664.01,1626.67,1635.21
2020-02-26,1634.97,1655.02,1625.01,1640.98
2020-02-27,1640.81,1660.39,1635.43,1645
2020-02-28,1644.275,1649.59,1563.49,1577.4
2020-03-02,1592.13,1610.95,1575.87,1589.37
2020-03-03,1587.07,1649.23,1586.79,1640.92
2020-03-04,1640.18,1652.38,1632.21,1636.97
2020-03-05,1639.46,1674.64,1635.16,1672.21
2020-03-06,1672.58,1692.07,1645.45,1673.21
2020-03-09,1698.35,1703.16,1657.93,1678.8
2020-03-10,1671.53,1671.53,1641.9,1650.35
2020-03-11,1653.22,1671.2,1633.33,1637.57
2020-03-12,1638.94,1650.16,1561.07,1577.89
2020-03-13,1577.09,1597.97,1505.045,1529.75
2020-03-16,1546.77,1562.85,1451.28,1500.985
2020-03-17,1508.19,1553.99,1465.91,1530.37
2020-03-18,1532.86,1543.66,1473.11,1476.99
2020-03-19,1485,1500.88,1464.44,1471.175
2020-03-20,1467.94,1516.05,1466.09,1497.36
2020-03-23,1489.05,1561.27,1485.19,1556.695
2020-03-24,1564.79,1639.66,1559.4,1630.05
2020-03-25,1632.12,1639.09,1596.02,1613.095
2020-03-26,1611.37,1644.18,1597.22,1627.46
2020-03-27,1629.26,1632.49,1614.48,1620.75
2020-03-30,1620.75,1637.3,1611.66,1622.6
2020-03-31,1623.38,1623.84,1573.05,1575.15
2020-04-01,1576.59,1600.03,1569.8,1591.81
2020-04-02,1590.73,1620.71,1583.1,1613.65
2020-04-03,1615.89,1625.94,1606.69,1622.39
2020-04-06,1617.65,1669.16,1609.13,1662.1
2020-04-07,1663.92,1675.87,1643.06,1648.9
2020-04-08,1648.92,1656.89,1642.26,1646
2020-04-09,1645.8,1690.44,1643.52,1683.25
2020-04-13,1685.3,1722.64,1675.55,1715.07
2020-04-14,1711.84,1747.4,1709.25,1727.15
2020-04-15,1727.59,1731.71,1708.29,1717.13
2020-04-16,1717.84,1738.75,1708.6,1717.7
2020-04-17,1717.64,1718.61,1680.61,1684.1
2020-04-20,1682.59,1702.975,1672.12,1696.05
2020-04-21,1696.475,1697.95,1660.86,1686.1
2020-04-22,1688.49,1718.93,1680.59,1714.12
2020-04-23,1713.94,1738.74,1707.9,1730.33
2020-04-24,1730.53,1736.5,1710.79,1728.03
2020-04-27,1728.52,1728.52,1706.09,1714.135
2020-04-28,1713.255,1716.17,1692.4,1708.08
2020-04-29,1708.59,1717.69,1698.11,1713.32
2020-04-30,1714.05,1721.25,1681.05,1686.855
2020-05-01,1686.93,1705.4,1670.59,1699.23
2020-05-04,1701.92,1714.45,1692.07,1701.74
2020-05-05,1701.07,1712.22,1690.84,1705.93
2020-05-06,1706.04,1708.1,1683.21,1685.78
2020-05-07,1683.73,1722.12,1683.38,1715.94
2020-05-08,1717.12,1723.33,1701.83,1707.15
2020-05-11,1702.03,1712.38,1692.45,1698
2020-05-12,1697.26,1711.03,1694.04,1702.82
2020-05-13,1702.26,1718.21,1699.31,1715.08
2020-05-14,1716.515,1736.35,1711.25,1730.22
2020-05-15,1730.43,1751.16,1728.83,1742.98
2020-05-18,1746.2,1765.12,1727.7,1732.275
2020-05-19,1732.54,1748.01,1726.5,1745.07
2020-05-20,1745.91,1754.08,1742.89,1748.32
2020-05-21,1747.92,1748.83,1717.36,1727.38
2020-05-22,1727.32,1739.94,1724.58,1735.38
2020-05-25,1733.7,1735.58,1722.42,1730.68
2020-05-26,1728.84,1735.43,1708.44,1711.13
2020-05-27,1710.75,1716.14,1693.82,1709.4
2020-05-28,1711.29,1727.13,1707.29,1718.64
2020-05-29,1719.05,1737.59,1712.98,1731.5
2020-06-01,1736.49,1744.67,1728.47,1739.58
2020-06-02,1738.97,1745.09,1721.69,1727.76
2020-06-03,1727.8,1731.99,1689.5,1699.75
2020-06-04,1700.42,1721.65,1697.27,1714.09
2020-06-05,1715.26,1716.41,1671.03,1681.82
2020-06-08,1684.24,1700.65,1677.74,1698.47
2020-06-09,1698.16,1720.88,1692.54,1715.28
2020-06-10,1713.9,1740.05,1708.34,1737.76
2020-06-11,1737.94,1744.81,1721.82,1727.12
2020-06-12,1727.795,1743,1722.5,1731.37
2020-06-15,1733.4,1734.13,1704.48,1725.11
2020-06-16,1725.15,1732.87,1717.17,1726.72
2020-06-17,1726.26,1730.26,1713.38,1726.82
2020-06-18,1726.33,1737.55,1717.75,1722.82
2020-06-19,1722.2,1745.2,1721.71,1742.52
2020-06-22,1750.03,1763.16,1743.29,1754.44
2020-06-23,1754.85,1771.16,1747.64,1768.38
2020-06-24,1768.13,1779.38,1760.92,1760.92
2020-06-25,1761.38,1769.03,1755.68,1763.72
2020-06-26,1765.32,1772,1747.72,1770.97
2020-06-29,1775.68,1775.8,1766.06,1772.92
2020-06-30,1772.85,1785.96,1765.44,1780.96
2020-07-01,1782.69,1789.24,1759.51,1770.15
2020-07-02,1769.51,1779.57,1757.75,1775.33
2020-07-03,1776.11,1777.21,1772.79,1775.725
2020-07-06,1776.455,1787.18,1770.35,1784.55
2020-07-07,1784.8,1797.51,1773.88,1794.85
2020-07-08,1795.56,1818,1791.83,1808.87
2020-07-09,1809.61,1815.97,1795.95,1803.56
2020-07-10,1802.42,1810.53,1794.19,1799.54
2020-07-13,1798.98,1813.36,1798.15,1802.69
2020-07-14,1803.11,1810.98,1791.74,1809.33
2020-07-15,1808.71,1814.69,1802.82,1810.26
2020-07-16,1810.38,1813.43,1794.68,1797.22
2020-07-17,1797.74,1811.97,1795.98,1810.12
2020-07-20,1809.11,1820.55,1805.93,1817.83
2020-07-21,1818.24,1843.52,1815.93,1841.77
2020-07-22,1841.55,1872.97,1840.8,1872.97
2020-07-23,1872.59,1898.44,1863.81,1887.175
2020-07-24,1887.39,1906.68,1881.11,1902.59
2020-07-27,1901.81,1945.67,1900.18,1940.18
2020-07-28,1942.45,1981.3,1907.23,1960.38
2020-07-29,1957.28,1980.78,1941.55,1969.48
2020-07-30,1970.99,1971.75,1939.76,1951.13
2020-07-31,1957.4,1982.77,1955.39,1974.2
2020-08-03,1979.6,1985.32,1960.77,1976.85
2020-08-04,1977.11,2019.94,1968.42,2016.51
2020-08-05,2019.35,2055.69,2009.84,2038.635
2020-08-06,2040.645,2069.74,2034.725,2065.35
2020-08-07,2065.72,2075.11,2015.71,2031.69
2020-08-10,2033.15,2049.77,2019.71,2027.6
2020-08-11,2028.33,2030.15,1901.7,1912.05
2020-08-12,1911.93,1949.39,1864.19,1916.125
2020-08-13,1915.15,1966.24,1912.7,1954.13
2020-08-14,1953.25,1962.22,1932.62,1943.52
2020-08-17,1947.1,1990.71,1930.18,1981.05
2020-08-18,1985.2,2015.68,1976.24,1997.75
2020-08-19,2002.66,2006.58,1925.04,1935.93
2020-08-20,1929.5,1955.38,1925.16,1947.87
2020-08-21,1947.37,1956.035,1911.92,1938.02
2020-08-24,1941.74,1961.67,1923.77,1928.845
2020-08-25,1928.575,1937.42,1914.39,1928.46
2020-08-26,1931.33,1954.81,1902.87,1954.2
2020-08-27,1955.57,1976.15,1910.76,1925.41
2020-08-28,1929.87,1973.64,1923.49,1963.49
2020-08-31,1965.48,1976.46,1954.62,1967.82
2020-09-01,1967.59,1992.47,1964.14,1970.42
2020-09-02,1969.84,1973.32,1932.65,1943.06
2020-09-03,1942.885,1951.1,1922.17,1930.675
2020-09-04,1931.63,1948.15,1916.51,1934.81
2020-09-07,1931.64,1941.08,1924.99,1928.385
2020-09-08,1929.81,1940.84,1906.76,1931.68
2020-09-09,1932.05,1950.82,1920.16,1946.79
2020-09-10,1946.16,1966.54,1941.54,1946.06
2020-09-11,1945.25,1954.81,1937.52,1942.445
2020-09-14,1940.06,1962.51,1937.62,1956.39
2020-09-15,1957.67,1972.14,1948.58,1954.05
2020-09-16,1953.74,1973.59,1950.03,1959.84
2020-09-17,1959.45,1961.05,1933.21,1944
2020-09-18,1942.64,1960.09,1942.64,1950.94
2020-09-21,1949.69,1955.66,1883.12,1912.58
2020-09-22,1912.77,1919.73,1894.92,1900.05
2020-09-23,1900.17,1905.4,1856.03,1863.6
2020-09-24,1863.11,1877.13,1848.81,1867.83
2020-09-25,1868.41,1875.23,1852.86,1862.66
2020-09-28,1859.49,1883.11,1849.67,1881.56
2020-09-29,1881.485,1899.11,1875.63,1896.56
2020-09-30,1898.73,1902.29,1881.61,1885.8
2020-10-01,1886.25,1911.92,1884.74,1906.05
2020-10-02,1905.63,1917.14,1890.01,1901.81
2020-10-05,1902.67,1918.71,1887.15,1913.56
2020-10-06,1913.135,1920.8,1874.97,1878.07
2020-10-07,1879.08,1898.01,1873.14,1887.4
2020-10-08,1887.74,1900.68,1882.03,1893.77
2020-10-09,1894.21,1929.66,1893.75,1928.47
2020-10-12,1928.66,1933.23,1918.62,1922.64
2020-10-13,1922.71,1925.51,1887.35,1891.11
2020-10-14,1892.08,1913.11,1882.56,1901.83
2020-10-15,1902.15,1909.025,1889.3,1908.16
2020-10-16,1908.965,1913.89,1898.04,1899.34
2020-10-19,1899.86,1918.53,1897.14,1904.36
