Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2019-11-21,918.15,926.89,911.07,915.47
2019-11-22,915.6,916.46,887,891.68
2019-11-25,891.16,900.17,889.63,897.74
2019-11-26,897.65,911.5,894.05,908.2
2019-11-27,908.64,908.64,889.4,894.52
2019-11-28,895.24,896.59,889.37,892.93
2019-11-29,892.08,901.64,892.08,896.09
2019-12-02,896.13,903.52,891.44,898.66
2019-12-03,898.5,911.13,896.28,909.9
2019-12-04,910.51,915.46,895.17,895.38
2019-12-05,895.8,901.76,885.55,898.01
2019-12-06,898.8,901.5,892.5,896.75
2019-12-09,897.5,899.79,889.15,895.2
2019-12-10,895.06,923.49,894.46,922.38
2019-12-11,922.24,944.44,917.3,940.04
2019-12-12,940.38,948.44,936.39,944.79
2019-12-13,945.25,946.35,923.93,927.44
2019-12-16,927.56,936.15,926.56,929.94
2019-12-17,930.41,934.74,921.78,928.32
2019-12-18,928.13,936.38,924.73,936.34
2019-12-19,936.3,938.49,926.9,934.31
2019-12-20,936.85,937.68,911.3,911.3
2019-12-23,911.58,939.14,910.93,937.13
2019-12-24,936.89,947.27,930.03,944.33
2019-12-26,948.31,960.51,940.19,949.69
2019-12-27,946.01,953.8,943.95,945.64
2019-12-30,945.99,962.03,945.5,958.08
2019-12-31,957.74,981.05,957.74,966.82
2020-01-02,965.51,989.78,965.51,979.88
2020-01-03,979.83,994.07,979.11,980.59
2020-01-06,987.85,993.25,956.08,963.87
2020-01-07,963.22,976.24,957.08,971.86
2020-01-08,969.88,976.82,953.09,954.51
2020-01-09,954,971.18,949.91,966.98
2020-01-10,968.14,982.63,962.75,978.22
2020-01-13,978.87,979.1,966.03,975.32
2020-01-14,974.29,984.9,967.3,984.9
2020-01-15,983.15,1025.51,983.15,1021.02
2020-01-16,1022.82,1040.34,997.32,1005.89
2020-01-17,1004.8,1026.86,1003.38,1023.5
2020-01-20,1022.86,1030.69,1010.58,1019.54
2020-01-21,1020.95,1025.65,992.36,1000.62
2020-01-22,1003.24,1018.8,994.74,1015.16
2020-01-23,1015.19,1020.3,1000.13,1004.93
2020-01-24,1024.74,1024.74,1001.37,1007.36
2020-01-27,1006.95,1011.2,985.13,985.44
2020-01-28,985.98,993.23,982.2,988.96
2020-01-29,988.3,996.71,972.53,977.74
2020-01-30,977.64,981.81,964.1,979.77
2020-01-31,978.88,983.75,958.1,960.73
2020-02-03,960.55,972.63,952.59,968.81
2020-02-04,968.72,981.68,959.21,965.04
2020-02-05,965.08,986.24,961.72,984.25
2020-02-06,984.04,987.85,961.48,963.61
2020-02-07,964.21,974.64,959.72,970.27
2020-02-10,967.7,975.5,957.33,963.31
2020-02-11,963.34,974.22,961.76,971.52
2020-02-12,972,972.96,955.96,963.45
2020-02-13,963.34,975.21,961.61,970.45
2020-02-14,969.79,976.92,964.34,966.12
2020-02-17,965.16,973.19,965.16,970.55
2020-02-18,970.67,993.93,969.77,992.45
2020-02-19,992.57,1018.07,992.18,1007.63
2020-02-20,1007.6,1010.84,974.02,980.07
2020-02-21,979.7,987,973.07,977.05
2020-02-24,976.1,977.82,961,965.98
2020-02-25,966.5,970.78,926.17,928.49
2020-02-26,927.29,936.98,910.24,914.47
2020-02-27,914.6,925.01,900.14,901.2
2020-02-28,902.98,906.08,851.43,860.04
2020-03-02,865,885.79,852.19,862.69
2020-03-03,863.83,879.8,861,878.77
2020-03-04,879.69,890.18,868.11,876.38
2020-03-05,875.89,876.74,858.67,867.99
2020-03-06,867.87,905.1,857.9,903.13
2020-03-09,915.34,915.34,862.99,865.49
2020-03-10,869.3,889.98,868.81,871.64
2020-03-11,874.53,886.02,864.06,864.48
2020-03-12,865.57,868,759.14,766.82
2020-03-13,773.62,818.67,744.05,762.34
2020-03-16,746.58,770.15,599.36,667.4
2020-03-17,664.34,714.28,603.34,664
2020-03-18,668.27,680.6,604.63,625.08
2020-03-19,621.36,645.81,586.28,592.76
2020-03-20,595.55,636.86,593.4,612.35
2020-03-23,596.32,647.47,595.2,640.8
2020-03-24,650,713.65,648.9,709.35
2020-03-25,720.59,747.33,711.69,718.38
2020-03-26,741.73,743.6,711.4,735.4
2020-03-27,738.66,757.27,733.78,745.27
2020-03-30,745.26,747.14,716.6,725.21
2020-03-31,727.97,737.75,719.03,724.25
2020-04-01,722.74,730.5,707.09,721.13
2020-04-02,719.51,734.73,715.4,731.15
2020-04-03,729.81,731.75,716.4,725.1
2020-04-06,719.12,743.43,719.12,740.3
2020-04-07,738.85,750.46,734.27,739.85
2020-04-08,739.3,745.06,729.02,733.4
2020-04-09,733.75,754.46,731.76,749.22
2020-04-13,750.78,752.78,742.17,750.46
2020-04-14,752.53,790.81,748.82,782.56
2020-04-15,785.61,791.98,771,777.89
2020-04-16,774.95,793.46,772.76,789.55
2020-04-17,791,791.33,770.19,776.66
2020-04-20,776.38,787.11,771.53,774.72
2020-04-21,775,775.58,721.79,748.01
2020-04-22,748.9,763.06,743.09,759.55
2020-04-23,761.53,781.18,754.88,766.08
2020-04-24,760.44,773.03,755.41,766.24
2020-04-27,768.42,774.07,753.29,764.69
2020-04-28,766.21,779.08,757.42,772.73
2020-04-29,774.2,786.75,770.39,781.46
2020-04-30,780.6,788.15,766.21,776.11
2020-05-01,777.38,784.76,760.29,766.79
2020-05-04,761.42,772.92,754.31,768.46
2020-05-05,779.1,779.1,763.3,767.66
2020-05-06,774.2,774.2,748.29,754.86
2020-05-07,750.23,770.93,750.23,766.39
2020-05-08,771.07,780.4,764.65,771.49
2020-05-11,770.15,780.99,758.79,767.95
2020-05-12,764.06,775.71,759.94,761.94
2020-05-13,758.28,770.21,758.28,765.02
2020-05-14,764.38,771.89,760.55,769.9
2020-05-15,772.97,791.01,767.97,788.61
2020-05-18,800.24,828.74,800.24,818.54
2020-05-19,818.58,843.23,806.97,837.16
2020-05-20,840.38,867.17,837.15,867.17
2020-05-21,847.3,863.71,827.24,838.5
2020-05-22,837.25,844.96,824.25,835.99
2020-05-25,835.73,846.78,826.55,846.78
2020-05-26,846.76,850.03,829.1,833.33
2020-05-27,823.45,841.17,821.7,838.92
2020-05-28,839.63,845.01,827.42,839.3
2020-05-29,826.05,844.93,826.05,834.77
2020-06-01,843.25,856.02,831.83,851.14
2020-06-02,852.43,857.8,833.14,846.8
2020-06-03,844.25,847.84,829.25,835.86
2020-06-04,829.49,847.09,828.52,841.97
2020-06-05,836.75,847.16,808.68,824.69
2020-06-08,817.47,841.28,814.53,839.27
2020-06-09,838.55,843.5,822.36,837.29
2020-06-10,837.97,845.4,824.67,842.07
2020-06-11,838.73,845.55,806.4,814.59
2020-06-12,812.62,832.5,804.16,814.04
2020-06-15,814.12,824.76,793.7,820.36
2020-06-16,817.45,831.67,812.67,824.65
2020-06-17,826.97,832.72,815.13,823.93
2020-06-18,822.08,826.99,804.86,810.3
2020-06-19,808.5,833.96,807.96,820.95
2020-06-22,812.37,839,811.9,825.9
2020-06-23,830.69,835.14,813.03,831.1
2020-06-24,830.77,834.32,799.7,803.58
2020-06-25,804.57,809.2,796.33,803.01
2020-06-26,805.7,811,796.7,807.05
2020-06-29,805.5,819.06,804.15,816.16
2020-06-30,815.4,831.74,809.4,829.6
2020-07-01,829.5,835.33,811.71,822.98
2020-07-02,821.43,827.37,811.2,814.39
2020-07-03,810.5,818.93,808.9,810.75
2020-07-06,814.72,835.86,812.83,828.09
2020-07-07,826.52,844.85,821.84,839.86
2020-07-08,840,858.53,836.45,849.85
2020-07-09,852,859.05,826.99,838.57
2020-07-10,837.75,845.95,827.11,829.73
2020-07-13,827.52,851.85,827.52,834.55
2020-07-14,835.47,839.51,817.71,829.35
2020-07-15,829.46,841.18,825.68,832.48
2020-07-16,836.45,836.55,822.89,824.25
2020-07-17,829.75,843.72,824.7,841.25
2020-07-20,840.24,851.24,836.17,849.89
2020-07-21,850.44,888.37,844.63,882.97
2020-07-22,889.03,923.15,875,922.51
2020-07-23,924.58,932.94,906.88,918.92
2020-07-24,917.75,930.76,899.93,920.52
2020-07-27,915.37,947.24,915.37,946.38
2020-07-28,947.8,965.67,917.68,955.96
2020-07-29,956.1,960.69,925.25,935.74
2020-07-30,930.84,935.13,885.75,906.95
2020-07-31,907.05,916,899.04,903.95
2020-08-03,905.07,922.78,900.81,920.65
2020-08-04,921.38,941,910.63,938.54
2020-08-05,939.59,981.14,929.8,970.94
2020-08-06,968.13,999.69,967.15,996.85
2020-08-07,999.89,1004.02,950.16,964.29
2020-08-10,964,1007.49,963.73,988.02
2020-08-11,987.8,989.49,932.58,932.58
2020-08-12,931.46,959.43,917.38,931.2
2020-08-13,931.13,967.15,929.9,959.99
2020-08-14,960.35,965.49,944.64,946.04
2020-08-17,944.42,960.56,941.99,958.04
2020-08-18,954.25,974.83,948.14,960.47
2020-08-19,961.58,965.53,931.65,932.54
2020-08-20,938.5,945.64,908.88,920.99
2020-08-21,922.91,928.18,898.79,924.12
2020-08-24,919,939.89,913.7,919.14
2020-08-25,919,933.94,918.76,930.48
2020-08-26,930.65,937.47,913.3,936.78
2020-08-27,937.31,941.91,914.83,925.63
2020-08-28,925.72,942.78,921.29,934.29
2020-08-31,934,940.98,927.23,931.5
2020-09-01,934.25,962.64,930.32,946.4
2020-09-02,946.4,947.86,898.33,908.93
2020-09-03,908.09,916.5,889.61,891.28
2020-09-04,891.98,913.03,889.67,907.23
2020-09-07,904.05,911.85,900.26,911
2020-09-08,910.9,918.78,893.82,902.26
2020-09-09,904.65,925.6,900.19,923.23
2020-09-10,921.06,942.67,919.69,929.91
2020-09-11,929.97,944.06,925.86,931.13
2020-09-14,931.9,960.54,930.97,957.76
2020-09-15,957,978.52,957,972.73
2020-09-16,972.2,983.19,967.38,972.42
2020-09-17,969.74,974.07,926.65,938.14
2020-09-18,939.97,947.53,930.79,931.33
2020-09-21,933.25,944.12,859.5,887.88
2020-09-22,884.3,895.29,862.93,869.74
2020-09-23,869.36,879.09,839.68,841.86
2020-09-24,845,853.71,829.29,851.32
2020-09-25,851.32,865.23,837.17,852.5
2020-09-28,849.44,888.51,849,882.87
2020-09-29,884,893.75,877.02,888.92
2020-09-30,885.23,907.33,869.83,893.44
2020-10-01,892.38,909.6,892.38,899.58
2020-10-02,899.03,900.69,881.49,881.49
2020-10-05,881.34,901.18,875.74,901.18
2020-10-06,899.35,902.83,856.38,856.38
2020-10-07,855.09,871.73,854.84,867.68
2020-10-08,867.94,874.22,861.18,866.69
2020-10-09,867.1,894.38,867.1,893.42
2020-10-12,891,893.48,873.7,877.53
2020-10-13,878,880.5,864.19,868.66
2020-10-14,869.68,877.25,859.53,860.68
2020-10-15,860.36,868.02,842.7,867.43
2020-10-16,869,877.74,859.63,865.94
2020-10-19,865,879.96,855.06,859.98
2020-10-20,865.18,883.32,854.96,876.34
2020-10-21,877.5,895.46,875.64,890.74
2020-10-22,889.42,894.9,863.59,886.39
2020-10-23,884.51,919.33,882,907.15
2020-10-26,904.18,905.3,871.88,874.5
2020-10-27,876.64,888.61,874.29,883.22
2020-10-28,879.54,888.92,858.47,871.13
2020-10-29,871.44,877.27,846.77,852.05
2020-10-30,850.93,860.29,845.83,849.34
2020-11-02,845.5,864.29,840.5,862.33
2020-11-03,862.2,882.46,859.61,871.6
2020-11-04,874.63,878.11,853.35,871.66
2020-11-05,871.72,908.88,869.68,897.64
2020-11-06,894.98,913.77,890.53,895.76
2020-11-09,899,907.86,853.6,869.68
2020-11-10,871.24,893.41,868.6,887.08
2020-11-11,887.02,893.3,860.48,867.7
2020-11-12,868.41,886.3,866.61,882.36
2020-11-13,883.59,898.32,880.53,893.86
2020-11-16,896,929.88,893.45,929.52
2020-11-17,923.66,937.46,921.11,931.35
2020-11-18,932.7,954.38,922.86,945.38
2020-11-19,943.55,954.94,932.74,953.71
2020-11-20,952.39,964.71,949.63,953.6
2020-11-23,950.4,952.99,921.09,930.65
2020-11-24,930.31,962.68,925.55,962.49
2020-11-25,962.78,969.57,952.5,967.57
2020-11-26,964.82,971.09,955.32,965.6
2020-11-27,965.5,971.9,950.05,967.8
2020-11-30,966,981.15,956.17,967.87
2020-12-01,968.25,1004.47,967.25,1003.33
2020-12-02,1003.5,1018.4,982.83,1016.28
2020-12-03,1016.45,1037.54,1009.39,1033.35
2020-12-04,1033.09,1078.8,1028.83,1064.38
2020-12-07,1049,1062.2,1016.54,1027.03
2020-12-08,1026.92,1034.49,1017.1,1029.22
2020-12-09,1028.8,1033.79,998.67,1004.23
2020-12-10,1005.5,1038.11,1001.89,1031.09
2020-12-11,1031,1036.35,1003.87,1014.92
2020-12-14,1018.5,1026.48,999.99,1010.75
2020-12-15,1010,1041.28,1005.6,1040.86
2020-12-16,1040.69,1052.04,1023.11,1035.55
2020-12-17,1036.51,1060.01,1035.42,1048.99
2020-12-18,1049.23,1051.81,1028.63,1036.12
2020-12-21,1042.35,1055.93,980.89,1013.93
2020-12-22,1014.75,1020.61,991.76,1006.06
2020-12-23,1006.18,1021.7,1004.96,1018.42
2020-12-24,1021.38,1029.54,1016.1,1026.77
2020-12-28,1026.15,1053.7,1026.12,1035.05
2020-12-29,1036.49,1060.15,1036.49,1052.95
2020-12-30,1054.8,1072.79,1052.29,1070.82
2020-12-31,1072.73,1082.43,1062.87,1070.71
2021-01-04,1072.02,1128.73,1057.58,1072.99
2021-01-05,1071.4,1116.03,1062.7,1114.13
2021-01-06,1113.99,1117.16,1083.79,1103.77
2021-01-07,1106.07,1122.58,1093,1119.4
2021-01-08,1121.12,1128.22,1055.51,1066.76
2021-01-11,1069.27,1069.92,1012.52,1035.59
2021-01-12,1035.8,1078.94,1035.8,1078.31
2021-01-13,1074.71,1107.58,1063.68,1101.08
2021-01-14,1098.75,1123.4,1098.75,1122.02
2021-01-15,1121.95,1123.68,1075.22,1078.55
2021-01-18,1075.24,1089.02,1071.74,1085.5
2021-01-19,1086.48,1104.21,1077.91,1088.03
2021-01-20,1088.07,1116.24,1082.34,1113.61
2021-01-21,1114.36,1154.77,1101.79,1129.9
2021-01-22,1130.13,1131.61,1088.61,1104.3
2021-01-25,1103.22,1117.82,1085.27,1100.53
2021-01-26,1099.03,1106.22,1083.09,1102.35
2021-01-27,1103.65,1103.65,1066.5,1069.08
2021-01-28,1072.9,1099.13,1053.29,1074.66
2021-01-29,1076.64,1113.38,1067.52,1075.13
2021-02-01,1078.02,1133.28,1078.02,1132.2
2021-02-02,1132.41,1132.43,1087.35,1096.42
2021-02-03,1095.72,1108.84,1092.98,1105.03
2021-02-04,1105.82,1106.58,1079.75,1101.45
2021-02-05,1100.01,1129.36,1098.98,1127.01
2021-02-08,1128.92,1175.83,1128.92,1162.45
2021-02-09,1162.13,1191.43,1160.98,1181.97
2021-02-10,1182.5,1250.82,1181.13,1244.19
2021-02-11,1245.85,1271.93,1228.06,1239.91
2021-02-12,1237.51,1253.8,1212.38,1253.16
2021-02-15,1256.38,1307.43,1256.12,1305.33
2021-02-16,1306.48,1338.93,1260.17,1263.59
2021-02-17,1265.57,1265.57,1228.41,1255.24
2021-02-18,1256.5,1288.33,1252.99,1277.56
2021-02-19,1275.76,1300.9,1234.87,1276.41
2021-02-22,1276.21,1301.66,1264.2,1275.66
2021-02-23,1276.23,1279.26,1217.32,1241.04
2021-02-24,1241.33,1272.32,1239.33,1270.23
2021-02-25,1269.98,1270.1,1220.21,1221.47
2021-02-26,1220.88,1232.55,1171.1,1188.72
2021-03-01,1193.03,1228.16,1186.22,1190.24
2021-03-02,1189.9,1215.63,1173.93,1207.99
2021-03-03,1208.05,1213.01,1173.72,1173.85
2021-03-04,1166.79,1180.19,1122.59,1129.6
2021-03-05,1128.93,1134.22,1113.2,1132.86
2021-03-08,1132.04,1155.95,1123.72,1140.93
2021-03-09,1140.93,1179.29,1140.8,1173.2
2021-03-10,1175.23,1207.19,1156.17,1206.61
2021-03-11,1207.45,1227.37,1195.61,1198.68
2021-03-12,1200.78,1213.6,1171.78,1207.06
2021-03-15,1213.5,1222.26,1201.19,1219.23
2021-03-16,1215.1,1234.74,1205.89,1216.96
2021-03-17,1215.25,1219.04,1189.08,1217.23
2021-03-18,1218.34,1232.4,1208.47,1209.64
2021-03-19,1204.71,1214.05,1172.89,1198.16
2021-03-22,1189.81,1193.97,1166.16,1187.25
2021-03-23,1186.69,1192.27,1167.85,1170
2021-03-24,1169.39,1189.93,1162.19,1176.11
2021-03-25,1172.59,1180.28,1147.1,1153.2
2021-03-26,1154.42,1186.49,1150.69,1185.13
2021-03-29,1188.56,1196.05,1164.69,1179.05
2021-03-30,1175.13,1184.73,1154.63,1158.88
2021-03-31,1159.67,1194.48,1158.21,1185.6
2021-04-01,1188.38,1213.78,1176.33,1213.73
2021-04-05,1213.47,1219,1195.67,1212.6
2021-04-06,1212.28,1244.33,1201.06,1239.97
2021-04-07,1243.55,1246.36,1224.06,1228.63
2021-04-08,1230.21,1236.95,1219.66,1232.1
2021-04-09,1232.83,1233.32,1196.42,1206.07
2021-04-12,1203.59,1205.59,1170.31,1173.88
2021-04-13,1174.88,1182.72,1155.58,1159.42
2021-04-14,1159.92,1186.48,1158.59,1174.87
2021-04-15,1176.25,1205.67,1173.28,1198.05
2021-04-16,1199.98,1212.3,1193.95,1206.03
2021-04-19,1205.72,1228.75,1204.2,1211.13
2021-04-20,1209.99,1212.56,1185.35,1190.41
2021-04-21,1190.78,1221.49,1186.55,1217.37
2021-04-22,1214.81,1219.79,1200.97,1207.78
2021-04-23,1206.39,1251.96,1205.03,1231.53
2021-04-26,1232.18,1247.5,1229.84,1246.88
2021-04-27,1245.35,1256.43,1230.59,1231.23
2021-04-28,1231.33,1232.08,1208.61,1221.46
2021-04-29,1222.04,1231.45,1188.88,1202.31
2021-04-30,1201.5,1223.52,1198.72,1199.78
2021-05-03,1201.56,1244.84,1196.82,1233.09
2021-05-04,1232.23,1268.67,1218.92,1240.7
2021-05-05,1238.32,1242.27,1216.67,1230.32
2021-05-06,1229.18,1256.28,1218.92,1255.5
2021-05-07,1255.46,1265.9,1241.94,1257.01
2021-05-10,1255.98,1277.5,1250.11,1250.85
2021-05-11,1250.32,1253.66,1221.45,1239.42
2021-05-12,1239.85,1244.6,1214.47,1215.34
2021-05-13,1215.86,1223.2,1202.32,1211.2
2021-05-14,1209.24,1231.98,1208.28,1229.99
2021-05-17,1229.49,1246.85,1224.57,1242
2021-05-18,1243.98,1250.32,1217.06,1221.54
2021-05-19,1223.57,1226,1189.28,1195.02
2021-05-20,1195.71,1211.9,1192.42,1199.06
2021-05-21,1200.91,1206.29,1169.62,1172.32
2021-05-24,1172.25,1183.44,1164.83,1178.88
2021-05-25,1177.98,1199.15,1170.5,1195.76
2021-05-26,1195.58,1216.08,1191.58,1195.55
2021-05-27,1195.81,1200.37,1175.11,1182.34
2021-05-28,1183.42,1186.84,1173.02,1183.85
2021-05-31,1184.44,1191.75,1184.11,1190.14
2021-06-01,1189.83,1205.55,1179.65,1196.24
2021-06-02,1196.44,1197.93,1182.77,1193.79
2021-06-03,1195.13,1197.14,1151.02,1162.07
2021-06-04,1160.95,1169.52,1145.54,1168.92
2021-06-07,1169.33,1177.98,1162.1,1176.5
2021-06-08,1176.02,1179.35,1158.31,1164.96
2021-06-09,1164.47,1167.97,1151.86,1152.89
2021-06-10,1153.66,1155.95,1134.3,1155.34
2021-06-11,1154.89,1162.03,1146.94,1148.74
2021-06-14,1150.91,1174.24,1143.24,1167.96
2021-06-15,1168.08,1170.07,1148.82,1156.46
2021-06-16,1156.15,1156.93,1124.21,1124.21
2021-06-17,1123.64,1133.81,1051.4,1064.29
2021-06-18,1064.47,1086.01,1045.92,1046.08
2021-06-21,1043.48,1063.29,1029.12,1062.45
2021-06-22,1061.75,1080.5,1059.53,1078.11
2021-06-23,1076.7,1098.78,1076.7,1087.47
2021-06-24,1089.17,1099.65,1075.88,1096.4
2021-06-25,1095.99,1112.28,1095.45,1109.24
2021-06-28,1110.87,1115.2,1093.96,1094.14
2021-06-29,1094.88,1097.74,1070.02,1070.64
2021-06-30,1073.02,1077.68,1054.48,1074.98
2021-07-01,1075.83,1097.06,1064.45,1086.81
2021-07-02,1087.44,1097.07,1082.9,1094.33
2021-07-05,1093.74,1106.99,1090.96,1100.55
2021-07-06,1101.38,1119.93,1080.7,1093.6
2021-07-07,1095.18,1103.69,1084.74,1089.23
2021-07-08,1089.39,1091.23,1070.14,1077.7
2021-07-09,1078.88,1105.46,1073.32,1104.25
2021-07-12,1104.67,1125.17,1091.66,1123.04
2021-07-13,1125.1,1125.63,1108.03,1108.09
2021-07-14,1108.21,1136.84,1106.35,1132.74
2021-07-15,1131,1147.05,1128.75,1141.24
2021-07-16,1142.76,1143.86,1101.98,1102.44
2021-07-19,1105.02,1109.64,1068.47,1077.46
2021-07-20,1077.97,1087.29,1060.76,1068.79
2021-07-21,1069.69,1084.48,1067.81,1083.5
2021-07-22,1083.8,1096.98,1077.93,1096.1
2021-07-23,1095.84,1101.48,1048.86,1065
2021-07-26,1063.74,1075.34,1059.3,1069.42
2021-07-27,1070.01,1070.55,1048.27,1053.86
2021-07-28,1056.1,1070.28,1048.14,1070.05
2021-07-29,1068.35,1083.47,1063.65,1063.65
2021-07-30,1064.8,1065.18,1041.17,1050.77
2021-08-02,1051.55,1068.68,1051.55,1056.46
2021-08-03,1060.38,1060.59,1044.1,1051.16
2021-08-04,1051.39,1056.05,1023.15,1027.21
2021-08-05,1029.19,1029.19,1008.04,1008.06
2021-08-06,1007.84,1011.72,979.54,983.6
2021-08-09,983.58,987.96,964.31,982.35
2021-08-10,982.36,1004.75,979.41,999.26
2021-08-11,999.88,1026.19,999.77,1023.78
2021-08-12,1023.1,1028.92,1013.62,1023.29
2021-08-13,1024.74,1034.67,1019.08,1030.55
2021-08-16,1032.08,1032.17,1008.72,1026.25
2021-08-17,1027.45,1032.64,993.81,998.42
2021-08-18,998.85,1016.56,992.82,998.52
2021-08-19,999.24,1002.25,964.43,977.18
2021-08-20,976.87,1002.14,973.91,999.19
2021-08-23,997.11,1022.6,995.38,1018.05
2021-08-24,1018.25,1024.15,1009.36,1014.76
2021-08-25,1013.15,1015.65,993.06,999.1
2021-08-26,999.98,1001.46,980.3,981.91
2021-08-27,981.55,1014.33,981.55,1012.44
2021-08-30,1012.53,1018.95,1002.25,1009.69
2021-08-31,1009.85,1021.35,1000.09,1017.04
2021-09-01,1015.16,1019.67,1001.81,1005.13
2021-09-02,1005.89,1012.56,994.8,1001.51
2021-09-03,1000.65,1031,999.68,1026.91
2021-09-06,1026.67,1030.75,1019.84,1024.8
2021-09-07,1024.62,1027.69,998.54,1001.6
2021-09-08,1001.51,1009.61,981.07,983
2021-09-09,983.05,989.83,976.74,979.93
2021-09-10,980.5,989.38,959.11,959.11
2021-09-13,960.75,965.93,953.99,965.11
2021-09-14,965.29,965.77,939.71,943.91
2021-09-15,944.89,950.02,925.77,947.74
2021-09-16,949.72,958.46,933.67,935.51
2021-09-17,936.33,959.17,935.28,941.36
2021-09-20,943.06,945.71,906.99,914.08
2021-09-21,915.63,962.27,913.49,958.42
2021-09-22,958.69,1013.16,953.85,999.53
2021-09-23,1001.74,1013.61,989.14,992.11
2021-09-24,992,995.52,970.78,983.14
2021-09-27,985.13,1001.92,983.01,983.55
2021-09-28,983.32,988.69,965.67,967.77
2021-09-29,970.65,975.26,947.34,952.7
2021-09-30,954.93,971.09,953.73,967.46
2021-10-01,967.73,981.73,960.48,977.55
2021-10-04,977.18,984.51,949.51,968.63
2021-10-05,970.68,970.85,951.25,964
2021-10-06,965.61,992.13,946.06,989.91
2021-10-07,990.94,999.37,979.53,983.43
2021-10-08,983.85,1039.54,981.77,1027.61
2021-10-11,1028.59,1037.57,1009.25,1010.4
2021-10-12,1011.27,1021.38,1005.32,1009.9
2021-10-13,1010.95,1033.09,1007.24,1023.3
2021-10-14,1023.41,1063.62,1018.27,1058.96
2021-10-15,1060.71,1063.02,1046.05,1060.33
2021-10-18,1058.64,1062.2,1036.65,1039.04
2021-10-19,1039.55,1058.84,1038.47,1042.95
2021-10-20,1043.63,1057.17,1037.3,1052.92
2021-10-21,1053.96,1065.74,1039.76,1053.23
2021-10-22,1052.85,1077.87,1042.58,1043.17
2021-10-25,1043.99,1065.31,1040.75,1062.77
2021-10-26,1063.69,1063.69,1028.32,1031.12
2021-10-27,1032.15,1032.79,1012.35,1013.46
2021-10-28,1014.8,1034.19,1011.45,1021.73
2021-10-29,1021.34,1025.91,1008.03,1019.26
2021-11-01,1021.7,1068.62,1021.39,1067.75
2021-11-02,1065.36,1066.26,1039.24,1040.91
2021-11-03,1040.5,1049.21,1023.6,1033.12
2021-11-04,1035.83,1050.05,1026.87,1029.83
2021-11-05,1029.19,1039.39,1028.17,1037.15
2021-11-08,1036.23,1065.33,1034.97,1059.38
2021-11-09,1058.78,1066.14,1049.15,1062.39
2021-11-10,1062.64,1094.87,1054.03,1070.3
2021-11-11,1071.14,1095.27,1068.26,1088.63
2021-11-12,1089,1093.2,1070.01,1086.02
2021-11-15,1085.8,1093.95,1072.01,1089.6
2021-11-16,1089.44,1104.63,1063.4,1064.38
2021-11-17,1065.72,1074.33,1056.42,1060.75
2021-11-18,1062.33,1074.4,1046.37,1050.55
2021-11-19,1050.71,1062.51,1031.75,1032.94
2021-11-22,1033.66,1042.53,1013.48,1013.99
2021-11-23,1014.66,1024.47,959.8,971.59
2021-11-24,971.28,986.33,970.75,979.86
2021-11-25,977.74,1001.52,977.74,998.78
2021-11-26,998.56,999.75,953.94,958.28
2021-11-29,973.13,982.98,965.16,965.67
2021-11-30,967.27,973.43,932.16,939.01
2021-12-01,939.19,958.72,933.87,935.75
2021-12-02,937.78,949.88,935.1,940.51
2021-12-03,941.13,956.01,929.4,935.51
2021-12-06,936.19,946.77,927.9,941.3
2021-12-07,940.75,963.61,940.2,955.2
2021-12-08,955.98,967.84,951.7,959.98
2021-12-09,960.42,962.27,936.98,938.59
2021-12-10,938.84,948.36,934.06,944.3
2021-12-13,945.65,957.07,930.7,932.77
2021-12-14,932.93,936.7,913.99,923.7
2021-12-15,924.04,926.72,897.41,920.78
2021-12-16,920.96,940.44,919.66,939.76
2021-12-17,939.6,946.68,935.42,937.98
2021-12-20,935.8,936.22,921.22,935.61
2021-12-21,935.46,946.18,931.55,937.43
2021-12-22,938.92,973.41,932.75,969.3
2021-12-23,968.77,977.59,963.68,976.1
2021-12-27,970.8,977.27,958.22,974.48
2021-12-28,976.05,991.84,969.59,979.17
2021-12-29,979.94,981.1,962.26,971.36
2021-12-30,970.67,974.39,961.01,965.72
2021-12-31,965.21,970.34,953.72,969.1
2022-01-03,968.74,982.56,933.74,958.78
2022-01-04,959.29,985.45,952.72,975.29
2022-01-05,973.55,1005.05,967.87,985.99
2022-01-06,986.49,990.21,958.78,968.5
2022-01-07,969.88,975.91,952.99,960.96
2022-01-10,962.2,965.78,928.97,943.48
2022-01-11,944.38,978.64,942.15,975.26
2022-01-12,975.02,988.03,967.74,981.17
2022-01-13,980.48,982.12,968.91,974.22
2022-01-14,974.09,986.45,970.15,973.11
2022-01-17,974.53,980.22,968.82,976.73
2022-01-18,976.67,991.55,967.28,986.1
2022-01-19,984.23,1038.77,976.46,1027.07
2022-01-20,1026.6,1057.69,1020.21,1044.86
2022-01-21,1046.39,1052.81,1031.55,1032.96
2022-01-24,1032.65,1041.89,1007.85,1031.84
2022-01-25,1032.37,1037.54,1010.83,1028.67
2022-01-26,1028.51,1064.34,1027.75,1036.52
2022-01-27,1034.98,1040.69,1016.5,1026.7
2022-01-28,1028.25,1032.95,994.67,1012.76
2022-01-31,1012.67,1025.71,1009.85,1022.04
2022-02-01,1021.63,1049.3,1021.16,1030.4
2022-02-02,1029.76,1048.67,1027.5,1037.09
2022-02-03,1038.7,1042.1,1023.09,1036.36
